node,x,y,degree,closeness,betweenness,straightness,is_intersection,degree_pct,closeness_pct,betweenness_pct,straightness_pct,composite_score,node_class
7734598871,799160.635305499,347233.1185424507,1,0.0006232502503167616,0.0,0.6071762203568499,False,0.10053085600530856,0.08825481088254811,0.11280690112806901,0.0630391506303915,0.08803362088033621,other
13355545537,798216.1305502456,346468.1095387733,3,0.001009676069466853,0.028726467331118496,0.7820932672679894,True,0.5291970802919708,0.6768414067684141,0.7637690776376908,0.809555408095554,0.7500552975005531,minor
4768666771,798168.5292074169,346539.54857277736,2,0.000951138157081594,0.003995570321151717,0.7676263068160082,False,0.23059057730590576,0.595222295952223,0.41605839416058393,0.6489714664897147,0.5534173855341739,other
10291757241,798170.8131799179,346533.75607452984,1,0.0009455199012206727,0.0,0.7578938844314348,False,0.10053085600530856,0.5859323158593231,0.11280690112806901,0.5487723954877239,0.41583720415837205,other
7241096475,798156.6236172154,346588.7929574863,4,0.0009109092789024075,0.014465116279069769,0.7554769453521698,True,0.8978102189781022,0.53550099535501,0.6403450564034505,0.5136031851360319,0.5631497456314974,other
4768666816,798464.8711008505,346775.5725550591,1,0.0009766840065825212,0.0,0.7136629129464177,False,0.10053085600530856,0.6264100862641009,0.11280690112806901,0.22694094226940942,0.32205264322052646,other
4768666817,798816.7287188622,346742.8469250641,1,0.0011307201775601517,0.0,0.773424241281796,False,0.10053085600530856,0.927007299270073,0.11280690112806901,0.7292634372926343,0.5896925458969254,other
4768666819,798811.320153007,346748.2109220711,4,0.0011405523143798067,0.08594905869324475,0.786898436849054,True,0.8978102189781022,0.9475779694757797,0.9528865295288653,0.8394160583941606,0.9132935191329352,major
10542582097,798807.4273277678,346752.4169219779,3,0.001137734257638971,0.000593576965669989,0.7837255244593133,True,0.5291970802919708,0.9435965494359655,0.2528201725282017,0.822826808228268,0.6730811767308117,other
13571602824,798818.3696386241,346757.92248006875,3,0.0011421822384865114,0.08706985633173703,0.7947395198215089,True,0.5291970802919708,0.9522229595222296,0.9562043795620438,0.8885202388852024,0.9323158593231585,major
10542582100,798783.874628948,346723.9068261518,5,0.001137802803887686,0.08646984966499628,0.7700432470525201,True,0.9990046449900465,0.9442601194426012,0.9555408095554081,0.6848042468480424,0.8615350586153506,major
4768669122,798774.0926561975,346790.7068398771,3,0.001109801191038462,0.006666666666666667,0.7706429098671911,True,0.5291970802919708,0.8812209688122097,0.5016589250165893,0.6914399469143995,0.6914399469143996,other
13571602832,798772.6092072672,346792.2854119581,3,0.0011100271036964169,0.0066356589147286826,0.7713990012398475,True,0.5291970802919708,0.8825481088254811,0.49900464499004643,0.7027206370272063,0.6947577969475779,other
13571602819,798778.4146609153,346796.9699942783,3,0.001109812989558907,0.006015503875968993,0.7741328138814539,True,0.5291970802919708,0.8818845388188454,0.48440610484406105,0.7378898473788985,0.7013934970139349,other
5733048648,798747.1759669534,346811.72876918275,3,0.001096598863968845,0.12144407530454043,0.7723830430447797,True,0.5291970802919708,0.8380889183808892,0.9927007299270073,0.7153284671532847,0.8487060384870603,major
13571602830,798764.284006739,346798.56036505307,3,0.001104450499351554,0.0026068660022148396,0.7694759819917857,True,0.5291970802919708,0.8659588586595885,0.37425348374253486,0.6768414067684141,0.6390179163901791,other
11749673970,798797.4888486827,346815.17759960255,4,0.001103254386364019,0.008110741971207088,0.7807320883672499,True,0.8978102189781022,0.8593231585932316,0.528865295288653,0.8022561380225613,0.730148197301482,minor
4768669133,798800.6850014075,346809.3763671628,4,0.0011089337694860217,0.10396013289036546,0.7834939846929019,True,0.8978102189781022,0.8792302587923025,0.9781021897810219,0.8201725282017253,0.8925016589250165,major
11925140811,798764.5308204459,346819.408575091,3,0.001091538534665442,0.0005537098560354375,0.7688583727305767,True,0.5291970802919708,0.8287989382879893,0.2514930325149303,0.6655607166556071,0.5819508958195089,other
4768669130,798818.5017937131,346832.0955161944,3,0.0010803419173617726,0.025242524916943523,0.7683858168788976,True,0.5291970802919708,0.809555408095554,0.7378898473788985,0.6595885865958858,0.7356779473567795,minor
5733048655,798821.5510456613,346835.85458275507,4,0.0010762813705018962,0.02225802508916766,0.7669843024141859,True,0.8978102189781022,0.8035832780358327,0.7179827471798275,0.6443264764432648,0.7219641672196416,minor
11749673971,798803.2273594855,346811.2751108115,4,0.0011075805271556457,0.11970133001477795,0.783876757345648,True,0.8978102189781022,0.8752488387524884,0.9913735899137359,0.8234903782349038,0.8967042689670427,major
11749648664,798832.6911422231,346781.6506894182,4,0.0011349471364127382,0.06709852331692574,0.7999416693545924,True,0.8978102189781022,0.935633709356337,0.9250165892501659,0.9276708692767087,0.9294403892944039,major
4768669135,798794.7483711079,346803.7951324684,3,0.0011070862263009797,0.00019777997533305928,0.7770082779040958,True,0.5291970802919708,0.873921698739217,0.23490378234903783,0.7737226277372263,0.6275160362751603,other
4768669139,798606.6816455598,346675.8259554692,1,0.0010591619840000198,0.0,0.6965833550176438,False,0.10053085600530856,0.7684140676841407,0.11280690112806901,0.1831453218314532,0.35478876354788763,other
10542582094,798653.8822230394,346622.03549159755,3,0.0011486345152603697,0.000664451827242525,0.7475079737587328,True,0.5291970802919708,0.9641672196416722,0.27040477770404775,0.4432647644326476,0.5592789205927892,other
4768669141,798669.7653058989,346605.0684223599,1,0.001136463332312519,0.0,0.7304981144904227,False,0.10053085600530856,0.9416058394160584,0.11280690112806901,0.3039150630391506,0.4527759345277594,other
6148809827,798660.0392386161,346615.42299712746,4,0.0011551329680592785,0.08795570321151717,0.7509449091795244,True,0.8978102189781022,0.9774386197743862,0.9575315195753152,0.47577969475779697,0.8035832780358327,minor
6174927436,798301.6083186534,346174.3608659416,3,0.0010475760147629777,0.0723078626799557,0.7960717033433807,True,0.5291970802919708,0.7465162574651626,0.9316522893165229,0.900464499004645,0.8595443485954436,major
7258935636,798594.50304897,346315.07901135174,1,0.0010670572142426073,0.0,0.7142396527026214,False,0.10053085600530856,0.7850033178500332,0.11280690112806901,0.23158593231585933,0.3764653837646539,other
4768669229,798691.5767710836,346401.6835626859,4,0.001118239129371736,0.006560354374307863,0.7424637644035068,True,0.8978102189781022,0.8984737889847378,0.49568679495686796,0.39349701393497016,0.5958858659588587,other
12192773282,798690.4920870818,346403.9160306961,3,0.0011202009536954943,0.013344407530454043,0.7432809746492175,True,0.5291970802919708,0.9037823490378235,0.6244193762441937,0.40145985401459855,0.6432205264322053,other
